RepositoryUrl,Status,ecosystem,registry_url,dependent_packages_count,dependent_repos_count,docker_dependents_count,docker_downloads_count,downloads,downloads_period,last_synced_at
https://github.com/prest/prest,OK,homebrew,https://formulae.brew.sh/formula/prestd,0,1,null,null,17,last-month,2024-02-12T04:18:06.702Z
https://github.com/prettier/plugin-ruby,OK,npm,https://www.npmjs.com/package/@prettier/plugin-ruby,27,897,1,7,422189,last-month,2024-02-11T13:36:33.31Z
https://github.com/prettier/prettier,OK,npm,https://www.npmjs.com/package/prettier,231277,1703312,11654,3817344836,149701318,last-month,2024-02-11T21:19:32.042Z
https://github.com/prevwong/craft.js,OK,npm,https://www.npmjs.com/package/@craftjs/core,46,55,1,31,67445,last-month,2024-02-11T08:04:58.686Z
https://github.com/prism-break/prism-break,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/prismaneui/prismane,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/PrismarineJS/mineflayer,OK,npm,https://www.npmjs.com/package/mineflayer,159,1232,6,80,18992,last-month,2024-02-11T22:20:14.405Z
https://github.com/PrivacySafe/.github,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/privacytests/privacytests.org,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/probe-rs/probe-rs,OK,cargo,https://crates.io/crates/probe-rs/,20,29,7,339,129228,total,2024-02-12T01:58:35.508Z
https://github.com/profclems/glab,OK,go,https://pkg.go.dev/github.com/profclems/glab,5,2,1,5,null,null,2024-02-12T02:43:28.59Z
https://github.com/Project-Books/book-project,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/project-error/npwd,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/projectM-visualizer/projectm,OK,homebrew,https://formulae.brew.sh/formula/projectm,2,2,null,null,212,last-month,2024-02-11T22:43:12.157Z
https://github.com/projectmatris/antimalwareapp,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/projectsend/projectsend,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/projectwallace/wallace-cli,OK,npm,https://www.npmjs.com/package/wallace-cli,0,2,null,null,482,last-month,2024-02-11T13:01:44.553Z
https://github.com/propjockey/augmented-ui,OK,npm,https://www.npmjs.com/package/augmented-ui,3,81,1,1038,6103,last-month,2024-02-12T03:04:13.086Z
https://github.com/Ly0n/awesome-robotic-tooling,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/Provenance-Emu/Provenance,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/Prowlarr/Prowlarr,OK,alpine,https://pkgs.alpinelinux.org/package/edge/testing/x86_64/prowlarr-openrc,0,0,null,null,null,null,2024-02-12T00:08:01.472Z
https://github.com/proyecto26/react-native-inappbrowser,OK,npm,https://www.npmjs.com/package/react-native-inappbrowser-reborn,36,354,null,null,540647,last-month,2024-02-11T14:03:00.05Z
https://github.com/PseudoTV/PseudoTV_Live,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/public-apis/public-apis,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/public-transport/hafas-client,OK,npm,https://www.npmjs.com/package/hafas-client,28,53,1,27,2213,last-month,2024-02-11T02:14:26.601Z
https://github.com/PufferPanel/PufferPanel,OK,go,https://pkg.go.dev/github.com/pufferpanel/pufferpanel/v2,0,0,null,null,null,null,2024-02-11T23:03:01.398Z
https://github.com/pug-php/pug,OK,packagist,https://packagist.org/packages/pug-php/pug#,54,125,1,29,278618,total,2024-02-12T03:04:12.889Z
https://github.com/pulsar-edit/pulsar,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/purescript/purescript,OK,npm,https://www.npmjs.com/package/purescript,106,938,2,148,6966,last-month,2024-02-11T14:05:50.357Z
https://github.com/PurpurMC/Purpur,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/puzrin/dispenser,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/pwafire/pwafire,OK,npm,https://www.npmjs.com/package/pwafire,1,1,null,null,2298,last-month,2024-02-11T18:59:22.552Z
https://github.com/py-pdf/pypdf,OK,pypi,https://pypi.org/project/pypdf/,167,3809,53,188718086,3924719,last-month,2024-02-11T06:25:10.193Z
https://github.com/pycontribs/jira,OK,pypi,https://pypi.org/project/jira/,87,2815,85,53355476,6878642,last-month,2024-02-12T02:42:02.579Z
https://github.com/Pycord-Development/pycord,OK,pypi,https://pypi.org/project/py-cord/,29,688,13,800,32985,last-month,2024-02-12T02:06:59.375Z
https://github.com/PyCQA/bandit,OK,pypi,https://pypi.org/project/bandit/,414,14189,298,747253773,3992938,last-month,2024-02-11T04:25:50.413Z
https://github.com/pyenv/pyenv,OK,homebrew,https://formulae.brew.sh/formula/pyenv,5,1091,null,null,68304,last-month,2024-02-12T14:09:40.77Z
https://github.com/pylabel-project/pylabel,OK,pypi,https://pypi.org/project/pylabel/,1,3,null,null,1475,last-month,2024-02-12T03:08:55.753Z
https://github.com/pyodide/pyodide,OK,npm,https://www.npmjs.com/package/pyodide,63,754,9,90,167236,last-month,2024-02-12T03:34:47.826Z
https://github.com/pyrogram/pyrogram,OK,pypi,https://pypi.org/project/pyrogram/,69,12521,104,5843,261032,last-month,2024-02-11T14:02:40.099Z
https://github.com/pytest-dev/pytest,OK,pypi,https://pypi.org/project/pytest/,17685,283154,7434,2969993908,95333987,last-month,2024-02-11T14:49:15.608Z
https://github.com/python-trio/trio,OK,pypi,https://pypi.org/project/trio/,154,7679,655,211174183,12591773,last-month,2024-02-11T20:18:26.776Z
https://github.com/python-websockets/websockets,OK,pypi,https://pypi.org/project/websockets/,878,29748,3244,1088225314,23029005,last-month,2024-02-12T03:09:04.082Z
https://github.com/pythonadelaide/karmabot,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/pythonecuador/pythonecuador.github.io,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/pytition/Pytition,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/qax-os/excelize,OK,go,https://pkg.go.dev/github.com/Qax-Os/excelize,0,0,null,null,null,null,2024-02-12T19:09:40.152Z
https://github.com/QingWei-Li/vue-trend,OK,npm,https://www.npmjs.com/package/vuetrend,12,390,null,null,14657,last-month,2024-02-11T14:31:20.433Z
https://github.com/qishibo/AnotherRedisDesktopManager,OK,go,https://pkg.go.dev/github.com/qishibo/AnotherRedisDesktopManager,0,2,null,null,null,null,2024-02-12T03:06:58.389Z
https://github.com/qmk/qmk_configurator,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/qmk/qmk_firmware,OK,go,https://pkg.go.dev/github.com/qmk/qmk_firmware,0,0,null,null,null,null,2024-02-12T04:52:53.001Z
https://github.com/qruto/laravel-wave,OK,packagist,https://packagist.org/packages/qruto/laravel-wave#,0,1,null,null,7765,total,2024-02-12T02:46:22.279Z
https://github.com/quantum-elixir/quantum-core,OK,hex,https://hex.pm/packages/quantum/,13,300,2,18,8015930,total,2024-02-12T05:56:53.856Z
https://github.com/QubesOS/qubes-issues,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/QuiltMC/quilt-loader,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/r0x0r/pywebview,OK,pypi,https://pypi.org/project/pywebview/,36,242,6,82,56081,last-month,2024-02-11T23:29:47.528Z
https://github.com/r3curs1v3-pr0xy/vajra,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/radareorg/radare2,OK,pypi,https://pypi.org/project/r2pyapi/,0,1,null,null,18,last-month,2024-02-12T01:58:34.187Z
https://github.com/Radarr/Radarr,OK,alpine,https://pkgs.alpinelinux.org/package/edge/testing/x86_64/radarr,0,0,null,null,null,null,2024-01-14T02:03:23.95Z
https://github.com/radis/radis,OK,pypi,https://pypi.org/project/radis/,1,15,null,null,543,last-month,2024-02-12T03:32:11.138Z
https://github.com/radogado/niui,OK,npm,https://www.npmjs.com/package/niui-npm,1,0,null,null,25,last-month,2024-02-12T03:05:23.833Z
https://github.com/rahuldkjain/github-profile-readme-generator,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/ramda/ramda,OK,npm,https://www.npmjs.com/package/ramda,11485,272192,1402,669842197,51917452,last-month,2024-02-11T14:32:16.524Z
https://github.com/rampatra/photography,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/ramsrigouthamg/Questgen.ai,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/RandomCoderOrg/ubuntu-on-android,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/randovania/randovania,OK,pypi,https://pypi.org/project/randovania/,0,1,1,24392,1039,last-month,2024-02-07T23:03:11.729Z
